Source,Target,Type,Id,Label,timeset,Weight,2,3,Calc Weight
1673,1707,Undirected,2249,,,-1,20,1,0.1
1673,1847,Undirected,2255,,,-1,20,1,0.1
1673,1483,Undirected,2265,,,-1,20,1,0.1
1673,1681,Undirected,2234,,,0.301029996,100,4,2
1673,1680,Undirected,2233,,,1.271841607,340,11,18.7
1673,1768,Undirected,2278,,,-1,20,1,0.1
1673,1682,Undirected,2235,,,1.424881637,380,14,26.6
1673,1698,Undirected,2244,,,1.130333768,300,9,13.5
1673,1452,Undirected,2250,,,-0.045757491,60,3,0.9
1673,1428,Undirected,2287,,,-0.397940009,40,2,0.4
1673,1745,Undirected,2267,,,1.456366033,440,13,28.6
1673,1666,Undirected,2112,,,1.698970004,500,20,50
1673,1761,Undirected,2275,,,0.544068044,140,5,3.5
1673,1458,Undirected,2252,,,0.477121255,120,5,3
1673,1661,Undirected,1916,,,2.114610984,840,31,130.2
1673,1765,Undirected,2276,,,0.748188027,160,7,5.6
1551,1628,Undirected,297,,,-1,20,1,0.1
1551,1625,Undirected,253,,,0.079181246,80,3,1.2
1551,1558,Undirected,252,,,0.944482672,220,8,8.8
1551,1855,Undirected,316,,,-0.397940009,40,2,0.4
1551,1877,Undirected,294,,,-1,20,1,0.1
1551,1922,Undirected,239,,,-1,20,1,0.1
1551,1898,Undirected,305,,,-0.397940009,40,2,0.4
1551,1737,Undirected,284,,,-1,20,1,0.1
1551,1719,Undirected,275,,,-0.397940009,40,2,0.4
1551,1909,Undirected,311,,,0.397940009,100,5,2.5
1551,1907,Undirected,288,,,-0.096910013,80,2,0.8
1551,1857,Undirected,281,,,-1,20,1,0.1
1551,1890,Undirected,301,,,-1,20,1,0.1
1551,1757,Undirected,270,,,0.079181246,80,3,1.2
1551,1664,Undirected,238,,,-1,20,1,0.1
1551,1714,Undirected,273,,,0.255272505,120,3,1.8
1551,1731,Undirected,307,,,0.204119983,80,4,1.6
1551,1617,Undirected,291,,,-1,20,1,0.1
1551,1613,Undirected,289,,,-0.045757491,60,3,0.9
1551,1696,Undirected,260,,,-1,20,1,0.1
1551,1723,Undirected,279,,,0.204119983,80,4,1.6
1551,1501,Undirected,241,,,-1,20,1,0.1
1551,1833,Undirected,313,,,2.017033339,800,26,104
1551,1465,Undirected,277,,,-1,20,1,0.1
1551,1560,Undirected,254,,,1.260071388,280,13,18.2
1551,1562,Undirected,256,,,0.995635195,220,9,9.9
1551,1668,Undirected,255,,,-0.698970004,40,1,0.2
1551,1564,Undirected,257,,,2.515343893,1820,36,327.6
1551,1685,Undirected,251,,,0.799340549,180,7,6.3
1551,1751,Undirected,295,,,-0.698970004,40,1,0.2
1551,1567,Undirected,259,,,0.176091259,100,3,1.5
1551,1799,Undirected,243,,,-1,20,1,0.1
1551,1741,Undirected,287,,,0,100,2,1
1551,1579,Undirected,240,,,1.760422483,640,18,57.6
1551,1712,Undirected,271,,,1.309630167,340,12,20.4
1551,1851,Undirected,264,,,2.070037867,940,25,117.5
1551,1790,Undirected,319,,,-0.045757491,60,3,0.9
1551,1730,Undirected,282,,,-0.397940009,40,2,0.4
1551,1795,Undirected,315,,,2.100370545,840,30,126
1551,1824,Undirected,318,,,-1,20,1,0.1
1551,1493,Undirected,320,,,-1,20,1,0.1
1551,1889,Undirected,300,,,-1,20,1,0.1
1551,1572,Undirected,262,,,1.5774918,420,18,37.8
1551,1887,Undirected,299,,,0.204119983,80,4,1.6
1551,1859,Undirected,283,,,0.544068044,140,5,3.5
1551,1912,Undirected,314,,,-1,20,1,0.1
1551,1738,Undirected,285,,,0.84509804,200,7,7
1551,1916,Undirected,317,,,-0.397940009,40,2,0.4
1551,1700,Undirected,296,,,0.301029996,100,4,2
1551,1552,Undirected,248,,,1.041392685,220,10,11
1551,1555,Undirected,250,,,1.350248018,320,14,22.4
1551,1706,Undirected,265,,,-1,20,1,0.1
1551,1801,Undirected,245,,,1.334453751,360,12,21.6
1551,1800,Undirected,244,,,-1,20,1,0.1
1551,1708,Undirected,308,,,0.556302501,120,6,3.6
1551,1709,Undirected,268,,,0.079181246,80,3,1.2
1551,1707,Undirected,266,,,1.217483944,300,11,16.5
1551,1722,Undirected,298,,,1.187520721,280,11,15.4
1551,1820,Undirected,242,,,1.049218023,280,8,11.2
1551,1720,Undirected,276,,,0.079181246,80,3,1.2
1551,1822,Undirected,258,,,1.819543936,600,22,66
1551,1911,Undirected,286,,,0.079181246,80,3,1.2
1551,1843,Undirected,274,,,0.73239376,180,6,5.4
1551,1768,Undirected,304,,,-0.397940009,40,2,0.4
1551,1457,Undirected,272,,,-0.397940009,40,2,0.4
1551,1748,Undirected,293,,,-0.397940009,40,2,0.4
1551,1727,Undirected,280,,,0.62324929,140,6,4.2
1551,1744,Undirected,290,,,1.344392274,340,13,22.1
1551,1763,Undirected,302,,,0.995635195,220,9,9.9
1551,1746,Undirected,292,,,-1,20,1,0.1
1551,1570,Undirected,261,,,2.287353773,1140,34,193.8
1551,1809,Undirected,249,,,-0.397940009,40,2,0.4
1551,1580,Undirected,267,,,1.255272505,300,12,18
1551,1594,Undirected,278,,,2.059563418,740,31,114.7
1551,1765,Undirected,303,,,-0.397940009,40,2,0.4
1799,1711,Undirected,3046,,,-1,20,1,0.1
1799,1851,Undirected,4361,,,-1,20,1,0.1
1799,1613,Undirected,1264,,,-1,20,1,0.1
1799,1759,Undirected,3816,,,0.602059991,160,5,4
1799,1757,Undirected,3770,,,0.908485019,180,9,8.1
1799,1656,Undirected,1854,,,-1,20,1,0.1
1799,1752,Undirected,3721,,,0.653212514,180,5,4.5
1799,1698,Undirected,2719,,,-1,20,1,0.1
1799,1700,Undirected,2741,,,-1,20,1,0.1
1799,1798,Undirected,4353,,,0.176091259,100,3,1.5
1799,1792,Undirected,4292,,,0.079181246,80,3,1.2
1799,1790,Undirected,4264,,,-0.397940009,40,2,0.4
1799,1796,Undirected,4321,,,-1,20,1,0.1
1799,1594,Undirected,1064,,,-0.397940009,40,2,0.4
1799,1552,Undirected,325,,,-1,20,1,0.1
1799,1641,Undirected,1633,,,-0.397940009,40,2,0.4
1799,1643,Undirected,1674,,,-1,20,1,0.1
1799,1625,Undirected,1441,,,-1,20,1,0.1
1799,1628,Undirected,1502,,,0.380211242,120,4,2.4
1799,1665,Undirected,2072,,,-0.397940009,40,2,0.4
1799,1761,Undirected,3856,,,0.544068044,140,5,3.5
1799,1766,Undirected,3994,,,-1,20,1,0.1
1799,1764,Undirected,3923,,,1.318063335,320,13,20.8
1798,1766,Undirected,3993,,,-0.397940009,40,2,0.4
1798,1922,Undirected,4352,,,-1,20,1,0.1
1798,1711,Undirected,3045,,,0.447158031,140,4,2.8
1798,1618,Undirected,1416,,,-1,20,1,0.1
1798,1730,Undirected,3355,,,-1,20,1,0.1
1798,1759,Undirected,3815,,,1.158362492,360,8,14.4
1798,1757,Undirected,3769,,,0.69019608,140,7,4.9
1798,1753,Undirected,3747,,,0.079181246,80,3,1.2
1798,1752,Undirected,3720,,,0.079181246,80,3,1.2
1798,1833,Undirected,4354,,,-1,20,1,0.1
1798,1792,Undirected,4291,,,1.278753601,380,10,19
1798,1790,Undirected,4263,,,0.84509804,200,7,7
1798,1796,Undirected,4320,,,-0.397940009,40,2,0.4
1798,1795,Undirected,4298,,,-1,20,1,0.1
1798,1495,Undirected,4357,,,-1,20,1,0.1
1798,1859,Undirected,4356,,,-1,20,1,0.1
1798,1916,Undirected,4358,,,-0.397940009,40,2,0.4
1798,1552,Undirected,324,,,-1,20,1,0.1
1798,1708,Undirected,2946,,,-1,20,1,0.1
1798,1656,Undirected,1869,,,-1,20,1,0.1
1798,1637,Undirected,1601,,,-1,20,1,0.1
1798,1768,Undirected,4045,,,1.507855872,460,14,32.2
1798,1533,Undirected,4359,,,-1,20,1,0.1
1798,1668,Undirected,2170,,,-1,20,1,0.1
1798,1745,Undirected,3559,,,-1,20,1,0.1
1798,1760,Undirected,3843,,,-1,20,1,0.1
1798,1761,Undirected,3855,,,0.204119983,80,4,1.6
1798,1458,Undirected,4355,,,-1,20,1,0.1
1798,1767,Undirected,4011,,,0.556302501,180,4,3.6
1798,1764,Undirected,3922,,,1.158362492,240,12,14.4
1759,1766,Undirected,3826,,,0.806179974,160,8,6.4
1759,1480,Undirected,3821,,,-1,20,1,0.1
1759,1895,Undirected,3830,,,-1,20,1,0.1
1759,1907,Undirected,3835,,,-1,20,1,0.1
1759,1606,Undirected,1223,,,-1,20,1,0.1
1759,1711,Undirected,3055,,,1.565847819,460,16,36.8
1759,1732,Undirected,3436,,,-1,20,1,0.1
1759,1737,Undirected,3463,,,-1,20,1,0.1
1759,1697,Undirected,2665,,,0.176091259,100,3,1.5
1759,1757,Undirected,3789,,,1.041392685,220,10,11
1759,1753,Undirected,3752,,,-1,20,1,0.1
1759,1752,Undirected,3728,,,0.69019608,140,7,4.9
1759,1698,Undirected,2724,,,0.477121255,200,3,3
1759,1579,Undirected,918,,,-1,20,1,0.1
1759,1833,Undirected,3818,,,0.079181246,80,3,1.2
1759,1792,Undirected,3813,,,1.225309282,280,12,16.8
1759,1790,Undirected,3839,,,2.13481437,880,31,136.4
1759,1796,Undirected,3814,,,0.819543936,220,6,6.6
1759,1888,Undirected,3823,,,-1,20,1,0.1
1759,1887,Undirected,3822,,,-1,20,1,0.1
1759,1859,Undirected,3820,,,-0.22184875,60,2,0.6
1759,1601,Undirected,1142,,,-1,20,1,0.1
1759,1708,Undirected,2980,,,-1,20,1,0.1
1759,1613,Undirected,1307,,,-0.698970004,40,1,0.2
1759,1714,Undirected,3137,,,-1,20,1,0.1
1759,1722,Undirected,3295,,,-1,20,1,0.1
1759,1822,Undirected,3817,,,-0.045757491,60,3,0.9
1759,1681,Undirected,2412,,,-1,20,1,0.1
1759,1680,Undirected,2391,,,-1,20,1,0.1
1759,1768,Undirected,3828,,,0.806179974,160,8,6.4
1759,1665,Undirected,2064,,,-1,20,1,0.1
1759,1761,Undirected,3824,,,0.681241237,160,6,4.8
1759,1663,Undirected,1959,,,-0.22184875,60,2,0.6
1759,1767,Undirected,3827,,,1.858537198,760,19,72.2
1759,1764,Undirected,3825,,,2.32407658,1140,37,210.9
1792,1613,Undirected,1291,,,-0.397940009,40,2,0.4
1792,1898,Undirected,4297,,,-1,20,1,0.1
1792,1711,Undirected,3043,,,0.301029996,100,4,2
1792,1767,Undirected,4009,,,0.806179974,160,8,6.4
1792,1855,Undirected,4296,,,-1,20,1,0.1
1792,1697,Undirected,2662,,,-0.397940009,40,2,0.4
1792,1757,Undirected,3764,,,2.779163424,1940,62,601.4
1792,1752,Undirected,3718,,,0.995635195,220,9,9.9
1792,1790,Undirected,4258,,,0.556302501,120,6,3.6
1792,1796,Undirected,4290,,,1.255272505,300,12,18
1792,1887,Undirected,4295,,,-1,20,1,0.1
1792,1753,Undirected,3745,,,0.681241237,160,6,4.8
1792,1820,Undirected,4293,,,-0.22184875,60,2,0.6
1792,1822,Undirected,4294,,,-1,20,1,0.1
1792,1768,Undirected,4040,,,1.380211242,320,15,24
1792,1764,Undirected,3919,,,1.475671188,460,13,29.9
1792,1760,Undirected,3840,,,-0.397940009,40,2,0.4
1792,1761,Undirected,3852,,,1.079181246,300,8,12
1792,1766,Undirected,3991,,,1.344392274,340,13,22.1
1792,1539,Undirected,24,,,-1,20,1,0.1
1792,1765,Undirected,3965,,,-1,20,1,0.1
1697,1847,Undirected,2667,,,-1,20,1,0.1
1697,1592,Undirected,1039,,,-1,20,1,0.1
1697,1745,Undirected,2670,,,2.948412966,2400,74,888
1697,1752,Undirected,2673,,,0.204119983,80,4,1.6
1697,1920,Undirected,2668,,,0.204119983,80,4,1.6
1697,1482,Undirected,2666,,,-1,20,1,0.1
1697,1486,Undirected,2669,,,-0.397940009,40,2,0.4
1697,1908,Undirected,2688,,,1.962842681,680,27,91.8
1697,1907,Undirected,2655,,,-1,20,1,0.1
1697,1443,Undirected,2648,,,0.903089987,200,8,8
1697,1902,Undirected,2685,,,-1,20,1,0.1
1697,1682,Undirected,2424,,,1.158362492,320,9,14.4
1697,1688,Undirected,2530,,,2.212720154,960,34,163.2
1697,1837,Undirected,2651,,,0.176091259,100,3,1.5
1697,1637,Undirected,1604,,,0.748188027,160,7,5.6
1697,1851,Undirected,2660,,,0.079181246,80,3,1.2
1697,1719,Undirected,2656,,,-1,20,1,0.1
1697,1766,Undirected,2682,,,-0.397940009,40,2,0.4
1697,1502,Undirected,2677,,,1.827369273,960,14,67.2
1697,1503,Undirected,2678,,,-0.698970004,40,1,0.2
1697,1501,Undirected,2676,,,1.475671188,460,13,29.9
1697,1696,Undirected,2610,,,0.477121255,120,5,3
1697,1606,Undirected,1220,,,-1,20,1,0.1
1697,1757,Undirected,2652,,,-0.397940009,40,2,0.4
1697,1562,Undirected,563,,,-1,20,1,0.1
1697,1563,Undirected,621,,,-0.397940009,40,2,0.4
1697,1428,Undirected,2692,,,-0.397940009,40,2,0.4
1697,1751,Undirected,2672,,,-1,20,1,0.1
1697,1833,Undirected,2650,,,-0.397940009,40,2,0.4
1697,1767,Undirected,2683,,,-0.045757491,60,3,0.9
1697,1684,Undirected,2442,,,1.716003344,520,20,52
1697,1796,Undirected,2642,,,-1,20,1,0.1
1697,1764,Undirected,2680,,,-0.22184875,60,2,0.6
1697,1761,Undirected,2679,,,-0.22184875,60,2,0.6
1697,1493,Undirected,2671,,,1.29666519,360,11,19.8
1697,1730,Undirected,2664,,,0.556302501,120,6,3.6
1697,1653,Undirected,1830,,,-1,20,1,0.1
1697,1498,Undirected,2674,,,-0.045757491,60,3,0.9
1697,1912,Undirected,2691,,,3.559547556,6200,117,3627
1697,1917,Undirected,2686,,,-1,20,1,0.1
1697,1700,Undirected,2649,,,-1,20,1,0.1
1697,1437,Undirected,2645,,,-0.22184875,60,2,0.6
1697,1552,Undirected,342,,,-1,20,1,0.1
1697,1705,Undirected,2690,,,-1,20,1,0.1
1697,1656,Undirected,1866,,,1.401400541,420,12,25.2
1697,1458,Undirected,2654,,,-1,20,1,0.1
1697,1698,Undirected,2647,,,3.414254497,5140,101,2595.7
1697,1709,Undirected,2643,,,-1,20,1,0.1
1697,1722,Undirected,2659,,,-1,20,1,0.1
1697,1720,Undirected,2657,,,-1,20,1,0.1
1697,1822,Undirected,2646,,,-0.397940009,40,2,0.4
1697,1681,Undirected,2407,,,1.898725182,660,24,79.2
1697,1680,Undirected,2377,,,2.154119526,920,31,142.6
1697,1579,Undirected,884,,,0.079181246,80,3,1.2
1697,1457,Undirected,2653,,,-0.397940009,40,2,0.4
1697,1533,Undirected,2675,,,-0.397940009,40,2,0.4
1697,1532,Undirected,2694,,,0.079181246,80,3,1.2
1697,1687,Undirected,2503,,,-1,20,1,0.1
1697,1558,Undirected,461,,,-0.698970004,40,1,0.2
1697,1666,Undirected,2126,,,1.949877704,660,27,89.1
1697,1665,Undirected,2052,,,2.62572391,1760,48,422.4
1697,1664,Undirected,1995,,,2.11058971,860,30,129
1697,1663,Undirected,1953,,,1.283301229,320,12,19.2
1697,1852,Undirected,2661,,,-1,20,1,0.1
1697,1661,Undirected,1927,,,1.120573931,240,11,13.2
1697,1765,Undirected,2681,,,1.838849091,600,23,69
1790,1519,Undirected,4267,,,-1,20,1,0.1
1790,1920,Undirected,4259,,,-1,20,1,0.1
1790,1564,Undirected,707,,,-0.045757491,60,3,0.9
1790,1922,Undirected,4260,,,1.401400541,360,14,25.2
1790,1572,Undirected,817,,,-0.397940009,40,2,0.4
1790,1486,Undirected,4283,,,-1,20,1,0.1
1790,1909,Undirected,4286,,,-0.397940009,40,2,0.4
1790,1890,Undirected,4285,,,0.886490725,220,7,7.7
1790,1711,Undirected,3071,,,1.509202522,380,17,32.3
1790,1617,Undirected,1412,,,-1,20,1,0.1
1790,1718,Undirected,3195,,,1.593286067,560,14,39.2
1790,1696,Undirected,2641,,,-1,20,1,0.1
1790,1648,Undirected,1769,,,-1,20,1,0.1
1790,1767,Undirected,4039,,,0.908485019,180,9,8.1
1790,1753,Undirected,3763,,,0.176091259,100,3,1.5
1790,1685,Undirected,2498,,,-1,20,1,0.1
1790,1698,Undirected,2737,,,-1,20,1,0.1
1790,1858,Undirected,4280,,,-1,20,1,0.1
1790,1504,Undirected,4284,,,-1,20,1,0.1
1790,1859,Undirected,4281,,,-0.397940009,80,1,0.4
1790,1453,Undirected,4266,,,-1,20,1,0.1
1790,1837,Undirected,4272,,,-0.045757491,60,3,0.9
1790,1796,Undirected,4262,,,0.556302501,120,6,3.6
1790,1795,Undirected,4261,,,-1,20,1,0.1
1790,1757,Undirected,3812,,,-0.045757491,60,3,0.9
1790,1887,Undirected,4268,,,-0.397940009,40,2,0.4
1790,1730,Undirected,3400,,,-1,20,1,0.1
1790,1902,Undirected,4265,,,0.204119983,80,4,1.6
1790,1592,Undirected,1060,,,-1,20,1,0.1
1790,1911,Undirected,4270,,,0.204119983,80,4,1.6
1790,1910,Undirected,4287,,,-1,20,1,0.1
1790,1912,Undirected,4288,,,-0.397940009,40,2,0.4
1790,1641,Undirected,1671,,,0.477121255,120,5,3
1790,1916,Undirected,4289,,,1.113943352,260,10,13
1790,1866,Undirected,4282,,,0.322219295,140,3,2.1
1790,1552,Undirected,396,,,0,100,2,1
1790,1704,Undirected,2857,,,0.681241237,160,6,4.8
1790,1643,Undirected,1708,,,-1,20,1,0.1
1790,1625,Undirected,1496,,,1.421603927,440,12,26.4
1790,1482,Undirected,4278,,,-1,20,1,0.1
1790,1708,Undirected,2996,,,-1,20,1,0.1
1790,1613,Undirected,1330,,,-1,20,1,0.1
1790,1855,Undirected,4279,,,0.079181246,80,3,1.2
1790,1628,Undirected,1555,,,-1,20,1,0.1
1790,1847,Undirected,4276,,,-1,20,1,0.1
1790,1722,Undirected,3275,,,-1,20,1,0.1
1790,1720,Undirected,3273,,,-0.698970004,40,1,0.2
1790,1822,Undirected,4269,,,0.477121255,120,5,3
1790,1843,Undirected,4275,,,0.544068044,140,5,3.5
1790,1768,Undirected,4078,,,2.499687083,1580,40,316
1790,1457,Undirected,4274,,,-1,20,1,0.1
1790,1748,Undirected,3591,,,-0.045757491,60,3,0.9
1790,1749,Undirected,3655,,,-0.698970004,40,1,0.2
1790,1851,Undirected,4277,,,1.278753601,380,10,19
1790,1745,Undirected,3575,,,-0.698970004,40,1,0.2
1790,1761,Undirected,3892,,,0.544068044,140,5,3.5
1790,1766,Undirected,4008,,,1.565847819,460,16,36.8
1790,1719,Undirected,3244,,,-0.045757491,60,3,0.9
1790,1764,Undirected,3950,,,0.204119983,80,4,1.6
1790,1700,Undirected,2786,,,0.397940009,100,5,2.5
1797,1653,Undirected,1827,,,-0.397940009,40,2,0.4
1797,1483,Undirected,4340,,,-1,20,1,0.1
1797,1480,Undirected,4338,,,1.477121255,400,15,30
1797,1649,Undirected,1773,,,-1,20,1,0.1
1797,1606,Undirected,1213,,,-1,20,1,0.1
1797,1890,Undirected,4345,,,-1,20,1,0.1
1797,1519,Undirected,4347,,,-1,20,1,0.1
1797,1837,Undirected,4333,,,0.903089987,200,8,8
1797,1618,Undirected,1415,,,-0.096910013,80,2,0.8
1797,1835,Undirected,4332,,,-1,20,1,0.1
1797,1730,Undirected,3354,,,1.645422269,680,13,44.2
1797,1503,Undirected,4343,,,0.886490725,220,7,7.7
1797,1500,Undirected,4342,,,1.40654018,340,15,25.5
1797,1504,Undirected,4344,,,1.193124598,260,12,15.6
1797,1465,Undirected,4336,,,1.677606953,560,17,47.6
1797,1563,Undirected,590,,,-1,20,1,0.1
1797,1528,Undirected,4349,,,-0.045757491,60,3,0.9
1797,1698,Undirected,2696,,,-0.522878745,60,1,0.3
1797,1477,Undirected,4337,,,1.694605199,660,15,49.5
1797,1684,Undirected,2435,,,-1,20,1,0.1
1797,1902,Undirected,4346,,,-1,20,1,0.1
1797,1866,Undirected,4339,,,0.903089987,200,8,8
1797,1912,Undirected,4341,,,-0.096910013,80,2,0.8
1797,1437,Undirected,4330,,,-1,20,1,0.1
1797,1647,Undirected,1711,,,-0.22184875,60,2,0.6
1797,1705,Undirected,2859,,,2.038222638,780,28,109.2
1797,1764,Undirected,3921,,,-1,20,1,0.1
1797,1603,Undirected,1149,,,-1,20,1,0.1
1797,1426,Undirected,4329,,,-0.397940009,40,2,0.4
1797,1847,Undirected,4335,,,0.397940009,100,5,2.5
1797,1439,Undirected,4331,,,1.913813852,820,20,82
1797,1533,Undirected,4351,,,0.204119983,80,4,1.6
1797,1532,Undirected,4350,,,0.62324929,140,6,4.2
1797,1525,Undirected,4348,,,1.255272505,360,10,18
1797,1665,Undirected,2071,,,-0.045757491,60,3,0.9
1797,1538,Undirected,3,,,-1,20,1,0.1
1797,1458,Undirected,4334,,,-1,20,1,0.1
1797,1539,Undirected,26,,,-1,20,1,0.1
1797,1765,Undirected,3953,,,0.204119983,80,4,1.6
1796,1887,Undirected,4326,,,-1,20,1,0.1
1796,1480,Undirected,4327,,,-1,20,1,0.1
1796,1630,Undirected,1557,,,-1,20,1,0.1
1796,1632,Undirected,1578,,,-1,20,1,0.1
1796,1752,Undirected,3719,,,0.397940009,100,5,2.5
1796,1815,Undirected,4323,,,-1,20,1,0.1
1796,1711,Undirected,3044,,,-0.045757491,60,3,0.9
1796,1757,Undirected,3768,,,1.383815366,440,11,24.2
1796,1745,Undirected,3556,,,-0.397940009,40,2,0.4
1796,1498,Undirected,4328,,,-1,20,1,0.1
1796,1552,Undirected,336,,,-1,20,1,0.1
1796,1727,Undirected,3331,,,-0.698970004,40,1,0.2
1796,1847,Undirected,4325,,,-1,20,1,0.1
1796,1648,Undirected,1734,,,-1,20,1,0.1
1796,1809,Undirected,4322,,,-1,20,1,0.1
1796,1767,Undirected,4010,,,-0.397940009,40,2,0.4
1796,1579,Undirected,880,,,-0.698970004,40,1,0.2
1796,1768,Undirected,4044,,,0.62324929,140,6,4.2
1796,1685,Undirected,2477,,,0.255272505,120,3,1.8
1796,1688,Undirected,2523,,,-1,20,1,0.1
1796,1760,Undirected,3850,,,0.62324929,140,6,4.2
1796,1761,Undirected,3854,,,0.397940009,100,5,2.5
1796,1766,Undirected,3992,,,0.556302501,120,6,3.6
1796,1459,Undirected,4324,,,-1,20,1,0.1
1796,1764,Undirected,3920,,,0.397940009,100,5,2.5
1795,1722,Undirected,3276,,,2.846337112,2340,60,702
1795,1723,Undirected,3309,,,-0.397940009,40,2,0.4
1795,1887,Undirected,4312,,,0.079181246,80,3,1.2
1795,1560,Undirected,519,,,-0.397940009,40,2,0.4
1795,1898,Undirected,4314,,,-0.22184875,60,2,0.6
1795,1720,Undirected,3249,,,0.69019608,140,7,4.9
1795,1909,Undirected,4316,,,1.62838893,500,17,42.5
1795,1907,Undirected,4315,,,-0.397940009,40,2,0.4
1795,1585,Undirected,959,,,-1,20,1,0.1
1795,1890,Undirected,4313,,,-0.045757491,60,3,0.9
1795,1738,Undirected,3469,,,0.995635195,220,9,9.9
1795,1714,Undirected,3112,,,2.079181246,800,30,120
1795,1851,Undirected,4311,,,1.447158031,400,14,28
1795,1719,Undirected,3198,,,1.767155866,780,15,58.5
1795,1732,Undirected,3419,,,-1,20,1,0.1
1795,1613,Undirected,1263,,,-1,20,1,0.1
1795,1737,Undirected,3451,,,0.602059991,160,5,4
1795,1757,Undirected,3767,,,-0.045757491,60,3,0.9
1795,1562,Undirected,552,,,-1,20,1,0.1
1795,1564,Undirected,645,,,1.079181246,240,10,12
1795,1843,Undirected,4306,,,1.255272505,300,12,18
1795,1567,Undirected,708,,,-0.22184875,60,2,0.6
1795,1700,Undirected,2783,,,-1,20,1,0.1
1795,1741,Undirected,3506,,,1.271841607,340,11,18.7
1795,1579,Undirected,869,,,0.397940009,100,5,2.5
1795,1833,Undirected,4304,,,1.702430536,480,21,50.4
1795,1800,Undirected,4299,,,0.954242509,200,9,9
1795,1465,Undirected,4307,,,-1,20,1,0.1
1795,1866,Undirected,4308,,,-1,20,1,0.1
1795,1911,Undirected,4317,,,-1,20,1,0.1
1795,1859,Undirected,4309,,,1.835056102,720,19,68.4
1795,1912,Undirected,4318,,,-1,20,1,0.1
1795,1916,Undirected,4319,,,-1,20,1,0.1
1795,1552,Undirected,322,,,0.204119983,80,4,1.6
1795,1704,Undirected,2812,,,-1,20,1,0.1
1795,1625,Undirected,1439,,,-1,20,1,0.1
1795,1801,Undirected,4300,,,1.260071388,280,13,18.2
1795,1594,Undirected,1125,,,-0.045757491,60,3,0.9
1795,1708,Undirected,2945,,,0.477121255,120,5,3
1795,1558,Undirected,510,,,0.995635195,220,9,9.9
1795,1707,Undirected,2913,,,1.264817823,460,8,18.4
1795,1847,Undirected,4310,,,-1,20,1,0.1
1795,1820,Undirected,4302,,,1.193124598,260,12,15.6
1795,1809,Undirected,4301,,,1.572871602,440,17,37.4
1795,1822,Undirected,4303,,,2.048441804,860,26,111.8
1795,1555,Undirected,404,,,0,100,2,1
1795,1768,Undirected,4043,,,-1,20,1,0.1
1795,1748,Undirected,3592,,,1.283301229,320,12,19.2
1795,1727,Undirected,3330,,,0.204119983,80,4,1.6
1795,1763,Undirected,3899,,,1.707570176,600,17,51
1795,1746,Undirected,3576,,,1.401400541,360,14,25.2
1795,1570,Undirected,735,,,-1,20,1,0.1
1560,1558,Undirected,456,,,1.079181246,240,10,12
1560,1809,Undirected,518,,,0.079181246,80,3,1.2
1560,1459,Undirected,534,,,-1,20,1,0.1
1560,1712,Undirected,533,,,0.69019608,140,7,4.9
1560,1741,Undirected,542,,,-1,20,1,0.1
1560,1731,Undirected,539,,,2.700270937,1700,59,501.5
1560,1719,Undirected,535,,,-0.397940009,40,2,0.4
1560,1737,Undirected,541,,,-0.397940009,40,2,0.4
1560,1685,Undirected,520,,,1.45484486,380,15,28.5
1560,1562,Undirected,523,,,0.903089987,200,8,8
1560,1564,Undirected,529,,,0.255272505,120,3,1.8
1560,1567,Undirected,525,,,-0.22184875,60,2,0.6
1560,1700,Undirected,547,,,2.317854489,1260,33,207.9
1560,1859,Undirected,521,,,-1,20,1,0.1
1560,1594,Undirected,537,,,2.219060332,920,36,165.6
1560,1493,Undirected,550,,,-0.698970004,40,1,0.2
1560,1572,Undirected,527,,,2.436162647,1400,39,273
1560,1702,Undirected,549,,,-1,20,1,0.1
1560,1552,Undirected,335,,,1.049218023,280,8,11.2
1560,1555,Undirected,408,,,1.283301229,320,12,19.2
1560,1801,Undirected,516,,,-0.096910013,80,2,0.8
1560,1707,Undirected,530,,,1.600972896,420,19,39.9
1560,1709,Undirected,532,,,-0.096910013,80,2,0.8
1560,1722,Undirected,548,,,-0.397940009,40,2,0.4
1560,1820,Undirected,522,,,-0.397940009,40,2,0.4
1560,1720,Undirected,536,,,-1,20,1,0.1
1560,1822,Undirected,524,,,-1,20,1,0.1
1560,1579,Undirected,515,,,1.033423755,240,9,10.8
1560,1748,Undirected,545,,,-1,20,1,0.1
1560,1749,Undirected,546,,,-1,20,1,0.1
1560,1727,Undirected,538,,,1.350248018,320,14,22.4
1560,1744,Undirected,543,,,2.217483944,1000,33,165
1560,1666,Undirected,514,,,-1,20,1,0.1
1560,1746,Undirected,544,,,-1,20,1,0.1
1560,1479,Undirected,540,,,-1,20,1,0.1
1560,1580,Undirected,531,,,2.34321159,1160,38,220.4
1560,1570,Undirected,526,,,0.954242509,200,9,9
1493,1761,Undirected,3865,,,-1,20,1,0.1
1493,1483,Undirected,5452,,,0.748188027,160,7,5.6
1493,1486,Undirected,5459,,,-1,20,1,0.1
1493,1895,Undirected,4950,,,-0.397940009,40,2,0.4
1493,1906,Undirected,4982,,,-1,20,1,0.1
1493,1907,Undirected,4991,,,-1,20,1,0.1
1493,1503,Undirected,5471,,,-1,20,1,0.1
1493,1859,Undirected,4803,,,-1,20,1,0.1
1493,1637,Undirected,1620,,,2.354492601,1160,39,226.2
